"k","V","minN","POrig.Method","delta","N.orig","true.effect.dist","n","Reject.mn","EstMean.mn","EstVar.mn","I2.mn","N.tot","k.pretty","N.tot.pretty","N.orig.pretty","delta.pretty","V.pretty","dist.pretty"
5,0.25,50,"reml",0.2,30,"t.scaled",6144,0.0992838541666667,0.496858471644416,0.774732519057399,75.0212905721434,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.25","t"
5,0.25,50,"reml",0.2,30,"unif2",5760,0.0722222222222222,0.494137663781694,0.264348746027509,67.501636659176,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,50,"reml",0.2,50,"expo",4176,0.0941091954022989,0.519125812067275,0.286779722185922,61.6653263263245,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.25","Exponential"
5,0.25,50,"reml",0.2,50,"normal",4560,0.0975877192982456,0.482767101683958,0.269907627911753,65.4542896910136,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.25","Normal"
5,0.25,50,"reml",0.2,50,"t.scaled",5504,0.115734011627907,0.490544714553664,0.720542441771725,75.0792775415231,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.25","t"
5,0.25,50,"reml",0.2,50,"unif2",4256,0.0881109022556391,0.488803693654172,0.263944226251085,67.6559525793512,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,50,"reml",0.2,200,"expo",6016,0.117519946808511,0.528041130281135,0.287339701382078,62.4891039394512,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.25","Exponential"
5,0.25,50,"reml",0.2,200,"normal",6144,0.131510416666667,0.48938864661674,0.272754609121684,65.3426647711058,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.25","Normal"
5,0.25,50,"reml",0.2,200,"t.scaled",5920,0.141385135135135,0.49868222004844,0.678017621917849,74.4493447660265,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.25","t"
5,0.25,50,"reml",0.2,200,"unif2",6144,0.111002604166667,0.489762066166973,0.266041355501919,68.0497942357164,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,50,"reml",0.5,30,"expo",5920,0.137331081081081,0.52226615994057,0.290404185774326,61.8772177532195,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.25","Exponential"
5,0.25,50,"reml",0.5,30,"normal",6144,0.1318359375,0.482911449878754,0.264915359415466,65.2088831547894,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.25","Normal"
5,0.25,50,"reml",0.5,30,"t.scaled",6144,0.142252604166667,0.488066254566186,0.73878374847619,75.0061633251461,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.25","t"
5,0.25,50,"reml",0.5,30,"unif2",6144,0.139973958333333,0.495589629850144,0.267452169060621,67.9357819609099,250,"No. replications: 5","N =  250","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,50,"reml",0.5,50,"expo",6144,0.1640625,0.521368292272194,0.298832068864074,62.6191872874149,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.25","Exponential"
5,0.25,50,"reml",0.5,50,"normal",6144,0.156575520833333,0.488500875447354,0.270019396158693,65.5880939096506,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.25","Normal"
5,0.25,50,"reml",0.5,50,"t.scaled",6144,0.156901041666667,0.498885718366898,0.69720977095748,74.9433755705667,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.25","t"
5,0.25,50,"reml",0.5,50,"unif2",6144,0.169921875,0.490703059841084,0.268573568466612,68.4667431980128,250,"No. replications: 5","N =  250","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,50,"reml",0.5,200,"expo",5408,0.218380177514793,0.519970802434017,0.294613907035289,61.8998178128213,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.25","Exponential"
5,0.25,50,"reml",0.5,200,"normal",5040,0.212103174603175,0.491097329427618,0.274217509636867,65.5634851280827,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.25","Normal"
5,0.25,50,"reml",0.5,200,"t.scaled",3776,0.18114406779661,0.502523882793961,0.696043738518602,74.3993950547374,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.25","t"
5,0.25,50,"reml",0.5,200,"unif2",5760,0.204861111111111,0.498576798934642,0.260981497704232,67.431695545451,250,"No. replications: 5","N =  250","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,50,"reml",1,30,"expo",6144,0.310546875,0.521708873525473,0.29143364744259,61.7878093470992,250,"No. replications: 5","N =  250","Norig =  30","delta =  1","V =  0.25","Exponential"
5,0.25,50,"reml",1,30,"normal",6144,0.297200520833333,0.499498169461947,0.282772001382915,66.1663495374773,250,"No. replications: 5","N =  250","Norig =  30","delta =  1","V =  0.25","Normal"
5,0.25,50,"reml",1,30,"t.scaled",5248,0.250381097560976,0.490617647296737,0.718264198101377,75.1872830812191,250,"No. replications: 5","N =  250","Norig =  30","delta =  1","V =  0.25","t"
5,0.25,50,"reml",1,30,"unif2",6144,0.3115234375,0.493078549950141,0.266969568250989,68.1557750226582,250,"No. replications: 5","N =  250","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
5,0.25,50,"reml",1,50,"expo",5536,0.376625722543353,0.52391140016638,0.283217759601669,61.3473812935343,250,"No. replications: 5","N =  250","Norig =  50","delta =  1","V =  0.25","Exponential"
5,0.25,50,"reml",1,50,"normal",6144,0.366536458333333,0.494426085119627,0.276112523369493,65.3841024035281,250,"No. replications: 5","N =  250","Norig =  50","delta =  1","V =  0.25","Normal"
5,0.25,50,"reml",1,50,"t.scaled",6144,0.287109375,0.490913814085168,0.700996631358712,74.8984936405771,250,"No. replications: 5","N =  250","Norig =  50","delta =  1","V =  0.25","t"
5,0.25,50,"reml",1,50,"unif2",6144,0.368815104166667,0.490990660669725,0.264683499783439,67.8529110404818,250,"No. replications: 5","N =  250","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
5,0.25,50,"reml",1,200,"expo",6064,0.462401055408971,0.517389498853285,0.289135578991363,61.5843235717317,250,"No. replications: 5","N =  250","Norig =  200","delta =  1","V =  0.25","Exponential"
5,0.25,50,"reml",1,200,"normal",4832,0.439983443708609,0.492691047440309,0.273309638608015,65.5476982219211,250,"No. replications: 5","N =  250","Norig =  200","delta =  1","V =  0.25","Normal"
5,0.25,50,"reml",1,200,"t.scaled",4560,0.348464912280702,0.489141142625799,0.701047251132081,74.3412262043334,250,"No. replications: 5","N =  250","Norig =  200","delta =  1","V =  0.25","t"
5,0.25,50,"reml",1,200,"unif2",5216,0.442292944785276,0.489964933445049,0.260842756322044,67.2101336821433,250,"No. replications: 5","N =  250","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0,30,"expo",6144,0.0764973958333333,0.509994126915327,0.262334018565154,86.1099891353023,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Exponential"
5,0.25,300,"pm",0,30,"normal",6144,0.068359375,0.506912836582627,0.256191110473003,90.5506661151692,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Normal"
5,0.25,300,"pm",0,30,"t.scaled",4656,0.0925687285223368,0.493294220515395,0.754094658511325,93.5443539499442,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","t"
5,0.25,300,"pm",0,30,"unif2",6144,0.0550130208333333,0.498118004278412,0.25440051446212,92.0324728485061,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0,50,"expo",4160,0.0870192307692308,0.501288320036941,0.249672070788893,85.7673174154435,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Exponential"
5,0.25,300,"pm",0,50,"normal",4272,0.0922284644194757,0.501101519354067,0.254532466523444,90.5711890226719,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Normal"
5,0.25,300,"pm",0,50,"t.scaled",4000,0.1055,0.491038205044145,0.719575518629213,93.5248858641549,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","t"
5,0.25,300,"pm",0,50,"unif2",4688,0.0556740614334471,0.498970841028553,0.255531287423091,91.9042809120438,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0,200,"expo",6144,0.111653645833333,0.506530524605618,0.258479153263169,85.6539375448432,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","Exponential"
5,0.25,300,"pm",0,200,"normal",6144,0.120442708333333,0.501777456789612,0.248210010219024,90.310953094269,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","Normal"
5,0.25,300,"pm",0,200,"t.scaled",6144,0.132161458333333,0.497081690507017,0.779779505674332,93.62239809899,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","t"
5,0.25,300,"pm",0,200,"unif2",6144,0.06640625,0.491202078774149,0.250597751224184,91.9081058453661,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.2,30,"expo",6144,0.0970052083333333,0.499163637753109,0.254521452461435,85.4454745646389,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.25","Exponential"
5,0.25,300,"pm",0.2,30,"normal",6144,0.0865885416666667,0.506581794158818,0.257106486246574,90.1624142334,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.25","Normal"
5,0.25,300,"pm",0.2,30,"t.scaled",5408,0.101516272189349,0.512827852641607,0.765091817968021,93.603308163622,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.25","t"
5,0.25,300,"pm",0.2,30,"unif2",6144,0.0719401041666667,0.497086647857267,0.250131291999509,92.0321862871917,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.2,50,"expo",4416,0.115715579710145,0.505183318735099,0.256275368592864,85.7721558700764,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.25","Exponential"
5,0.25,300,"pm",0.2,50,"normal",5152,0.0968555900621118,0.492268938879395,0.251815887660165,90.5868096456995,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.25","Normal"
5,0.25,300,"pm",0.2,50,"t.scaled",4704,0.127125850340136,0.493982718960007,0.723285781363239,93.4885470654121,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.25","t"
5,0.25,300,"pm",0.2,50,"unif2",5216,0.071510736196319,0.501111788828308,0.25395647896787,91.8907165986119,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.2,200,"expo",6144,0.158203125,0.501640689356149,0.247878099861434,85.4097934960449,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.25","Exponential"
5,0.25,300,"pm",0.2,200,"normal",6144,0.123697916666667,0.504883856607868,0.246507088653984,90.3796990017346,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.25","Normal"
5,0.25,300,"pm",0.2,200,"t.scaled",5232,0.140863914373089,0.500782629318588,0.735326786858586,93.3400532184303,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.25","t"
5,0.25,300,"pm",0.2,200,"unif2",6144,0.0807291666666667,0.49909149493394,0.254155733804945,92.4686643894684,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.5,30,"expo",6144,0.160807291666667,0.499255088872813,0.250808395906523,85.4701826093572,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.25","Exponential"
5,0.25,300,"pm",0.5,30,"normal",6144,0.144205729166667,0.500728442671609,0.252529125629012,90.0820538088188,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.25","Normal"
5,0.25,300,"pm",0.5,30,"t.scaled",6064,0.137532981530343,0.497641657178489,0.706542449602708,93.4658262851998,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.25","t"
5,0.25,300,"pm",0.5,30,"unif2",6144,0.1240234375,0.497240107016261,0.248770010925837,91.8841880231238,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.5,50,"expo",6144,0.193033854166667,0.502251671105109,0.255292573651542,85.7464431973559,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.25","Exponential"
5,0.25,300,"pm",0.5,50,"normal",6144,0.160481770833333,0.499320722632496,0.248315264159103,90.4284808453231,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.25","Normal"
5,0.25,300,"pm",0.5,50,"t.scaled",6144,0.1591796875,0.491072924642025,0.703342696149737,93.7642315409125,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.25","t"
5,0.25,300,"pm",0.5,50,"unif2",6144,0.1494140625,0.49711049130028,0.254184917441578,91.863182329388,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,300,"pm",0.5,200,"expo",5344,0.25935628742515,0.498634304897877,0.247548303321199,85.3504927891067,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.25","Exponential"
5,0.25,300,"pm",0.5,200,"normal",6064,0.218172823218997,0.499643927057978,0.24873368089767,90.2560592024222,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.25","Normal"
5,0.25,300,"pm",0.5,200,"t.scaled",5344,0.194423652694611,0.500756139932518,0.773409294451055,93.4751196606255,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.25","t"
5,0.25,300,"pm",0.5,200,"unif2",4896,0.189746732026144,0.501927179135598,0.253887832026122,91.8736663530358,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
5,0.25,300,"pm",1,30,"expo",6144,0.361653645833333,0.498895317060836,0.250166685958938,85.3217636179636,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.25","Exponential"
5,0.25,300,"pm",1,30,"normal",6144,0.327473958333333,0.500118484544007,0.251660677170078,90.439337398598,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.25","Normal"
5,0.25,300,"pm",1,30,"t.scaled",5792,0.264675414364641,0.503222354202497,0.690959026327929,93.4881290249029,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.25","t"
5,0.25,300,"pm",1,30,"unif2",6144,0.285807291666667,0.497942321792039,0.255938050826265,92.1686373433807,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
5,0.25,300,"pm",1,50,"expo",6144,0.4521484375,0.492488517984338,0.245914488010512,84.6469243489545,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.25","Exponential"
5,0.25,300,"pm",1,50,"normal",6144,0.3916015625,0.49211887694379,0.254976466339593,90.6017794860954,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.25","Normal"
5,0.25,300,"pm",1,50,"t.scaled",6144,0.3056640625,0.487610367941875,0.763587767718298,93.4095845086616,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.25","t"
5,0.25,300,"pm",1,50,"unif2",6144,0.369466145833333,0.498147643292936,0.253097468947935,92.0230647074228,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
5,0.25,300,"pm",1,200,"expo",5072,0.51833596214511,0.50808087654219,0.256985413757996,85.6788893742737,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.25","Exponential"
5,0.25,300,"pm",1,200,"normal",4704,0.463647959183673,0.502009555642856,0.250094581801796,90.3384167971808,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.25","Normal"
5,0.25,300,"pm",1,200,"t.scaled",4768,0.336409395973154,0.503074997930397,0.67167040866408,93.7135692088906,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.25","t"
5,0.25,300,"pm",1,200,"unif2",4480,0.455357142857143,0.494960546230693,0.253397549004032,91.9968183939761,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
5,0.25,300,"reml",0,30,"expo",6144,0.0764973958333333,0.509988185530181,0.261311363999674,86.0813115730462,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Exponential"
5,0.25,300,"reml",0,30,"normal",6144,0.068359375,0.506910326874595,0.255831279313049,90.5363451904417,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Normal"
5,0.25,300,"reml",0,30,"t.scaled",4656,0.0925687285223368,0.493290750666268,0.752052161576829,93.5349986276502,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","t"
5,0.25,300,"reml",0,30,"unif2",6144,0.0550130208333333,0.498117453595297,0.25429481554095,92.0258397973567,1500,"No. replications: 5","N =  1500","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
5,0.25,300,"reml",0,50,"expo",4160,0.0875,0.501282587959575,0.248723290941017,85.7347186871448,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Exponential"
5,0.25,300,"reml",0,50,"normal",4272,0.0924625468164794,0.501099109192396,0.254171698734436,90.5596901046575,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Normal"
5,0.25,300,"reml",0,50,"t.scaled",4000,0.1055,0.491034702262792,0.717651555496643,93.5165589632423,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","t"
5,0.25,300,"reml",0,50,"unif2",4688,0.0556740614334471,0.498970474625611,0.255426470737872,91.9004684120891,1500,"No. replications: 5","N =  1500","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
5,0.25,300,"reml",0,200,"expo",6144,0.111979166666667,0.50652475743856,0.257492655395621,85.6210475153514,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","Exponential"
5,0.25,300,"reml",0,200,"normal",6144,0.120768229166667,0.501775178921082,0.247864381841849,90.3002098348292,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","Normal"
5,0.25,300,"reml",0,200,"t.scaled",6144,0.132486979166667,0.497077877871622,0.777545871420428,93.6129260861318,1500,"No. replications: 5","N =  1500","Norig =  200","delta =  0","V =  0.25","t"
